TITLE,PUBLISHER,STORY
Yellen: Big Banks May Need Additional Capital,RTT News,d2nRPv6DBK3Ae-MDlydVRoFlmEf7M
Yellen says big banks may need more capital,MarketWatch,d2nRPv6DBK3Ae-MDlydVRoFlmEf7M
"Stock futures waver ahead of inflation, earnings",MarketWatch,d2nRPv6DBK3Ae-MDlydVRoFlmEf7M
Consumers seen springing ahead — for now,MarketWatch,d2nRPv6DBK3Ae-MDlydVRoFlmEf7M
"WRAPUP 2-US consumer inflation rises on higher food, rental housing costs",Reuters,dyugMC18rw8FaiMJ-QTGtr9oTxPvM
RPT-India's March CPI inflation quickens to 8.31 pct,Reuters,dyugMC18rw8FaiMJ-QTGtr9oTxPvM
"Outside of your house, there's almost no inflation",MarketWatch,dyugMC18rw8FaiMJ-QTGtr9oTxPvM
U.S. Consumer Prices Rise More Than Expected Amid Higher Food And Shelter  ...,RTT News,dyugMC18rw8FaiMJ-QTGtr9oTxPvM
"Food, housing costs push inflation up in March",MarketWatch,dyugMC18rw8FaiMJ-QTGtr9oTxPvM
"U.K. Inflation At 4-1/2 Year Low, House Prices Surge",RTT News,dyugMC18rw8FaiMJ-QTGtr9oTxPvM
INSTANT VIEW-India's March CPI accelerates to 8.31 pct,Reuters,dyugMC18rw8FaiMJ-QTGtr9oTxPvM
U.S. Consumer Prices Rise Slightly More Than Expected In March,RTT News,dyugMC18rw8FaiMJ-QTGtr9oTxPvM
U.S. consumer prices rise 0.2% on shelter costs in March,MarketWatch,dyugMC18rw8FaiMJ-QTGtr9oTxPvM
U.K. House Price Inflation Highest Since Mid-2010,RTT News,dyugMC18rw8FaiMJ-QTGtr9oTxPvM
UK Inflation Eases In March As Expected,RTT News,dyugMC18rw8FaiMJ-QTGtr9oTxPvM
"UK inflation falls to lowest in over four years in March, house prices up strongly",Reuters,dyugMC18rw8FaiMJ-QTGtr9oTxPvM
U.K. inflation falls to lowest since October 2009,MarketWatch,dyugMC18rw8FaiMJ-QTGtr9oTxPvM
Finland's March Inflation Lowest Since Mid 2010,RTT News,dyugMC18rw8FaiMJ-QTGtr9oTxPvM
UPDATE 2-Coca-Cola sales beat estimates as China volumes soar,Reuters,dtGvpP7nKa5iPhMgZRDrpLz4c-xhM
Coca-Cola Co. (KO) Has Climbed To Nearly A 3-Month High After Q1 Report,RTT News,dtGvpP7nKa5iPhMgZRDrpLz4c-xhM
"Coca-Cola sales surprise on Dasani, Minute Maid",MarketWatch,dtGvpP7nKa5iPhMgZRDrpLz4c-xhM
"Coca-Cola Q1 Profit Meets View, Revenues Top",RTT News,dtGvpP7nKa5iPhMgZRDrpLz4c-xhM
"Coca-Cola Q1 Earnings Down, Yet Match Street - Quick Facts",RTT News,dtGvpP7nKa5iPhMgZRDrpLz4c-xhM
Citigroup Inc. (C) Climbed Sharply After Q1 Profit Topped Expectations,RTT News,dtGvpP7nKa5iPhMgZRDrpLz4c-xhM
"UPDATE 3-Intel's quarterly net beats Street, CEO talks up tablets",Reuters,dl4D2R6QzDXPIBMpfvIXUrQ9EXTsM
Intel Corp. (INTC) Is Heading Higher After Q1 Earnings Beat Expectations,RTT News,dl4D2R6QzDXPIBMpfvIXUrQ9EXTsM
Intel profit slides; margin tops forecasts,MarketWatch,dl4D2R6QzDXPIBMpfvIXUrQ9EXTsM
Credit Suisse profit disappoints as revenues fall,MarketWatch,dn3swzobFAiAr0M2PB67OUrpaviHM
UPDATE 2-Credit Suisse Q1 profit falls as trading tumbles,Reuters,dn3swzobFAiAr0M2PB67OUrpaviHM
Credit Suisse says not found anything materially untoward in its forex trading,Reuters,dn3swzobFAiAr0M2PB67OUrpaviHM
Credit Suisse first-quarter profit falls as trading tumbles,Reuters,dn3swzobFAiAr0M2PB67OUrpaviHM
Danone sales fall 5.2% as FX movements weigh,MarketWatch,dn3swzobFAiAr0M2PB67OUrpaviHM
Credit Suisse Q1 Profit Down On Weak Investment Banking,RTT News,dn3swzobFAiAr0M2PB67OUrpaviHM
CSuisse says not found anything materially untoward in its forex trading,Reuters,dn3swzobFAiAr0M2PB67OUrpaviHM
Credit Suisse first-quarter profit falls,MarketWatch,dn3swzobFAiAr0M2PB67OUrpaviHM
Credit Suisse Q1 Profit Declines - Quick Facts,RTT News,dn3swzobFAiAr0M2PB67OUrpaviHM
UPDATE 3-Semiconductor tool maker ASML cuts first-half sales forecast,Reuters,dMdU6GK7UcYzUFMwDiZxgP6fPsmfM
ASML cuts guidance for first half of 2014,MarketWatch,dMdU6GK7UcYzUFMwDiZxgP6fPsmfM
"UPDATE 1-ASML sees slower Q2 sales, revises first-half outlook",Reuters,dMdU6GK7UcYzUFMwDiZxgP6fPsmfM
"ASML Q1 Profit Soars, Sales In Line With Outlook - Quick Facts",RTT News,dMdU6GK7UcYzUFMwDiZxgP6fPsmfM
"UPDATE 2-Burberry revenue jumps, sees profits hit by strong pound",Reuters,dkIyqm55wChqu_MOWhsv6pPnOdj_M
Burberry expects currency movements to hurt profit,MarketWatch,dkIyqm55wChqu_MOWhsv6pPnOdj_M
Burberry second-half revenue jumps 19 percent,Reuters,dkIyqm55wChqu_MOWhsv6pPnOdj_M
Burberry H2 Revenue Climbs 16% - Quick Facts,RTT News,dkIyqm55wChqu_MOWhsv6pPnOdj_M
UPDATE 2-Tesco to step up price cuts as CEO defies pressure to quit,Reuters,doIcbkSCfqn0xdMSS3TTcTu81OtXM
Tesco profit falls amid $1.2 billion write-down,MarketWatch,doIcbkSCfqn0xdMSS3TTcTu81OtXM
Tesco Stock Rises As Full-year Profit Climbs,RTT News,doIcbkSCfqn0xdMSS3TTcTu81OtXM
Tesco sees tough year ahead as profit falls,Reuters,doIcbkSCfqn0xdMSS3TTcTu81OtXM
"Tesco FY Statutory Profit Climbs, Underlying Earnings Down - Quick Facts",RTT News,doIcbkSCfqn0xdMSS3TTcTu81OtXM
"British unemployment hits five-year low, pay growth matches inflation",Reuters,d_ApBIiYhmZMCGMVvLCDPZnw1ChSM
U.K. Unemployment Falls Below 7%,RTT News,d_ApBIiYhmZMCGMVvLCDPZnw1ChSM
U.K. unemployment falls below BoE threshold,MarketWatch,d_ApBIiYhmZMCGMVvLCDPZnw1ChSM
Coca-Cola Co. (KO) Soared To A 3-Month High On Q1 Results,RTT News,dYQ9VkYCibP_YQMxRz_l-tM17AG9M
Coca-Cola up on earnings; Wynn worst S&P 500 loser,MarketWatch,dYQ9VkYCibP_YQMxRz_l-tM17AG9M
UPDATE 3-Coca-Cola sales beat estimates as China volumes soar,Reuters,dYQ9VkYCibP_YQMxRz_l-tM17AG9M
Coke profit drops; growth in key emerging markets,MarketWatch,dYQ9VkYCibP_YQMxRz_l-tM17AG9M
"Coca-Cola, Intel, Yahoo are Tuesday's stocks to watch",MarketWatch,dYQ9VkYCibP_YQMxRz_l-tM17AG9M
What to look for in Coca-Cola's results,MarketWatch,dYQ9VkYCibP_YQMxRz_l-tM17AG9M
Capital One Profit Rises On Lower Loss Provision,RTT News,dYCcZpNztsXgUlMg7DeBKoY1uohxM
UPDATE 1-Capital One profit beats estimates due to lower provision,Reuters,dYCcZpNztsXgUlMg7DeBKoY1uohxM
Capital One profit rises 10 percent due to lower provision,Reuters,dYCcZpNztsXgUlMg7DeBKoY1uohxM
Capital One profit rises 10 pct due to lower provision,Reuters,dYCcZpNztsXgUlMg7DeBKoY1uohxM
SanDisk Q1 Adj. Profit Beats Estimate - Quick Facts,RTT News,dYCcZpNztsXgUlMg7DeBKoY1uohxM
Capital One profit boosted by lower loss provision,MarketWatch,dYCcZpNztsXgUlMg7DeBKoY1uohxM
UPDATE 1-Bank of America's financial crisis costs become a recurring nightmare,Reuters,dlD1x2yqK4XwukMi51V0pa3U_4bhM
Bank of America loss isn't just a mortgage story,MarketWatch,dlD1x2yqK4XwukMi51V0pa3U_4bhM
UPDATE 4-BofA reports first quarterly loss since 2011 on lofty legal bill,Reuters,dlD1x2yqK4XwukMi51V0pa3U_4bhM
"Bank of America: the good, the bad and the ugly",MarketWatch,dlD1x2yqK4XwukMi51V0pa3U_4bhM
Moynihan's vision blocked by Lewis' shadow,MarketWatch,dlD1x2yqK4XwukMi51V0pa3U_4bhM
Bank Of America In Red In Q1 - Quick Facts,RTT News,dlD1x2yqK4XwukMi51V0pa3U_4bhM
Bank Of America Slips To Loss On Litigation Charge,RTT News,dlD1x2yqK4XwukMi51V0pa3U_4bhM
Bank of America: Here's what investors can expect,MarketWatch,dlD1x2yqK4XwukMi51V0pa3U_4bhM
"FGIC, BofA settle litigation over mortgage-backed securities",Reuters,dlD1x2yqK4XwukMi51V0pa3U_4bhM
B. of A. earnings hurt by $6 billion legal charge,MarketWatch,dlD1x2yqK4XwukMi51V0pa3U_4bhM
Bank Of America Turns Red In Q1 - Quick Facts,RTT News,dlD1x2yqK4XwukMi51V0pa3U_4bhM
"Weak US prices, not inflation, the threat now: Fed's Yellen",Reuters,d_3misxug-kW8rMcJxFZjryM6w8JM
US STOCKS SNAPSHOT-Wall St ends higher after Yellen's comments,Reuters,d_3misxug-kW8rMcJxFZjryM6w8JM
Dollar up vs. yen after industrial production,MarketWatch,d_3misxug-kW8rMcJxFZjryM6w8JM
"Stocks Rally On Upbeat Tech Earnings, Yellen Comments - US Commentary",RTT News,d_3misxug-kW8rMcJxFZjryM6w8JM
Treasuries Close Slightly Lower But Well Off Worst Levels,RTT News,d_3misxug-kW8rMcJxFZjryM6w8JM
"Yellen says making ""very meaningful"" progress in US jobs market",Reuters,d_3misxug-kW8rMcJxFZjryM6w8JM
Yellen: Rates To Stay Low For Considerable Time,RTT News,d_3misxug-kW8rMcJxFZjryM6w8JM
Yellen says healthy economy within reach,MarketWatch,d_3misxug-kW8rMcJxFZjryM6w8JM
Text of Janet Yellen's speech,MarketWatch,d_3misxug-kW8rMcJxFZjryM6w8JM
Yellen: 'Plausible' economy restored in two years,MarketWatch,d_3misxug-kW8rMcJxFZjryM6w8JM
Stock futures hold gains after housing data,MarketWatch,d_3misxug-kW8rMcJxFZjryM6w8JM
UPDATE 2-Yellen says Fed mulling stricter rules for Wall Street,Reuters,d_3misxug-kW8rMcJxFZjryM6w8JM
US STOCKS-Wall St gains on Yellen comments and Yahoo; BofA falls,Reuters,dq6FiYbiv9LyFUM5oONqwVQijLkyM
U.S. stocks rally; S&P 500 positive for the year,MarketWatch,dq6FiYbiv9LyFUM5oONqwVQijLkyM
"US STOCKS-Wall St up on Chinese and US data, Yellen comments",Reuters,dq6FiYbiv9LyFUM5oONqwVQijLkyM
Stocks Remain Mostly Positive Following Early Upward Move - U.S. Commentary,RTT News,dq6FiYbiv9LyFUM5oONqwVQijLkyM
"US STOCKS-Wall St gains after Chinese data, Yahoo up on Alibaba",Reuters,dq6FiYbiv9LyFUM5oONqwVQijLkyM
"Asian Stocks Rise On US Earnings, China Data",RTT News,dq6FiYbiv9LyFUM5oONqwVQijLkyM
Asian Stocks Mixed As Traders Brace For China Data,RTT News,dq6FiYbiv9LyFUM5oONqwVQijLkyM
"UPDATE 1-Google still a top pick for Wall St, despite mobile ad challenges",Reuters,d1CA2zsSJnQ-76MDbeRGYi-m_WPZM
Google shares fall on earnings miss,MarketWatch,d1CA2zsSJnQ-76MDbeRGYi-m_WPZM
Google's growth in mobile ads hurts results,MarketWatch,d1CA2zsSJnQ-76MDbeRGYi-m_WPZM
Google Profit Misses Street; Stock Down,RTT News,d1CA2zsSJnQ-76MDbeRGYi-m_WPZM
Google: What investors can expect,MarketWatch,d1CA2zsSJnQ-76MDbeRGYi-m_WPZM
IBM losses can't hold back tech gains,MarketWatch,dVi8YU8BTvscwaMxEr3HnjKb2kkdM
IBM Corp. (IBM) Is Down Sharply On Weak Q1 Revenues,RTT News,dVi8YU8BTvscwaMxEr3HnjKb2kkdM
"Updates, advisories and surprises",MarketWatch,dVi8YU8BTvscwaMxEr3HnjKb2kkdM
UPDATE 5-IBM's quarterly revenue sinks to 5-year low as hardware sales fall,Reuters,dVi8YU8BTvscwaMxEr3HnjKb2kkdM
UPDATE 4-IBM's quarterly revenue sinks to 5-year low as hardware sales fall,Reuters,dVi8YU8BTvscwaMxEr3HnjKb2kkdM
IBM Profit Meets Estimate; Revenue Falls Short,RTT News,dVi8YU8BTvscwaMxEr3HnjKb2kkdM
IBM Corp. (IBM) Is Pulling Back After Q1 Revenues Fall Short,RTT News,dVi8YU8BTvscwaMxEr3HnjKb2kkdM
IBM Q1 Profit Meets Estimate; Revenue Misses,RTT News,dVi8YU8BTvscwaMxEr3HnjKb2kkdM
"Bank of America, Google, IBM are stocks to watch",MarketWatch,dVi8YU8BTvscwaMxEr3HnjKb2kkdM
UPDATE 1-Fees fuel 13 percent profit rise at Morgan Stanley wealth unit,Reuters,d8yYZMW1FZ9vgCM4auekiP0m2XHKM
"UPDATE 2-Amid frigid winter, Goldman, Morgan Stanley see commodity gains",Reuters,d8yYZMW1FZ9vgCM4auekiP0m2XHKM
"WRAPUP 1-For Goldman Sachs and Morgan Stanley, boring is beautiful",Reuters,d8yYZMW1FZ9vgCM4auekiP0m2XHKM
"Morgan Stanley, Goldman Sachs Q1 Results Beat Estimates",RTT News,d8yYZMW1FZ9vgCM4auekiP0m2XHKM
"Morgan Stanley is looking good, but Goldman is better",MarketWatch,d8yYZMW1FZ9vgCM4auekiP0m2XHKM
Morgan Stanley Steps away from return target timeframe,Reuters,d8yYZMW1FZ9vgCM4auekiP0m2XHKM
"UPDATE 2-Morgan Stanley profit soars on wealth management, trading",Reuters,d8yYZMW1FZ9vgCM4auekiP0m2XHKM
UPDATE 1-Morgan Stanley Steps away from return target timeframe,Reuters,d8yYZMW1FZ9vgCM4auekiP0m2XHKM
"Goldman, Morgan report strong commodity results as rivals exit",Reuters,d8yYZMW1FZ9vgCM4auekiP0m2XHKM
"Goldman, Morgan Stanley rise; Google falls",MarketWatch,d8yYZMW1FZ9vgCM4auekiP0m2XHKM
Morgan Stanley reduces risky fixed-income assets by 5 pct,Reuters,d8yYZMW1FZ9vgCM4auekiP0m2XHKM
Morgan Stanley first-quarter earnings up 49 pct,Reuters,d8yYZMW1FZ9vgCM4auekiP0m2XHKM
"Morgan Stanley earnings top estimates, lift shares",MarketWatch,d8yYZMW1FZ9vgCM4auekiP0m2XHKM
Morgan Stanley Q1 Profit Beats Estimates; Increases Quarterly Dividend,RTT News,d8yYZMW1FZ9vgCM4auekiP0m2XHKM
"UPDATE 4-GE industrial profit boost underscores strategy, shares up",Reuters,dGX1NRZH5BEvBCMlAIZt0aI4LcrCM
"GE posts declines in profit, revenue",MarketWatch,dGX1NRZH5BEvBCMlAIZt0aI4LcrCM
"GE Profit Drops, Industrial Earnings Climb 12%",RTT News,dGX1NRZH5BEvBCMlAIZt0aI4LcrCM
GE Q1 Profit Down - Quick Facts,RTT News,dGX1NRZH5BEvBCMlAIZt0aI4LcrCM
Wal-Mart takes on money transfer companies with new service,Reuters,djTJEXdELNBQs8MEfG5eLPI4Ez7jM
Moneygram International Inc. (MGI) Is Falling After Wal-Mart Announcement,RTT News,djTJEXdELNBQs8MEfG5eLPI4Ez7jM
Walmart and Euronet to Announce New Service,MarketWatch,djTJEXdELNBQs8MEfG5eLPI4Ez7jM
"Chipotle raising prices as steak, avocados, cheese costs rise",Reuters,dkhq69c37vzBapM4ZFno2GIZICDuM
"UPDATE 2-Chipotle raising prices as steak, avocados, cheese costs rise",Reuters,dkhq69c37vzBapM4ZFno2GIZICDuM
Chipotle Mexican Grill (CMG) Is Up Sharply After Q1 Report,RTT News,dkhq69c37vzBapM4ZFno2GIZICDuM
"Chipotle profit rises on stronger sales, traffic",MarketWatch,dkhq69c37vzBapM4ZFno2GIZICDuM
Chipotle raises sales outlook as traffic grows,MarketWatch,dkhq69c37vzBapM4ZFno2GIZICDuM
Chipotle Mexican Grill Q1 Profit Rises - Quick Facts,RTT News,dkhq69c37vzBapM4ZFno2GIZICDuM
Top Fed officials consider enforcement issue at closed meeting,Reuters,dJ8K4ydZ4-5myaMgmzzLHYle5B8dM
"FOREX-Dollar slips on Yellen's dovish stance, pound hits 4-1/2-year high",Reuters,dJ8K4ydZ4-5myaMgmzzLHYle5B8dM
Dollar falls against euro on monetary-policy outlook,MarketWatch,dJ8K4ydZ4-5myaMgmzzLHYle5B8dM
U.S. Dollar Falls Against Majors,RTT News,dJ8K4ydZ4-5myaMgmzzLHYle5B8dM
"FOREX-Dollar struggles on Yellen's dovish stance, pound at 4-1/2-year high",Reuters,dJ8K4ydZ4-5myaMgmzzLHYle5B8dM
EM ASIA FX-Yellen helps Asia currencies crawl higher in subdued trading,Reuters,dJ8K4ydZ4-5myaMgmzzLHYle5B8dM
"FOREX-Dollar hurt by Yellen's low rate stance, pound at 4-1/2 yr high",Reuters,dJ8K4ydZ4-5myaMgmzzLHYle5B8dM
"FOREX-Yen reclaims lost ground against dollar, euro",Reuters,dJ8K4ydZ4-5myaMgmzzLHYle5B8dM
EM ASIA FX-Yellen helps Asia currencies crawl higher; trading subdued,Reuters,dJ8K4ydZ4-5myaMgmzzLHYle5B8dM
Asian Markets Mixed Amid Cautious Trades,RTT News,dJ8K4ydZ4-5myaMgmzzLHYle5B8dM
MARKET EYE-USD/INR opens weaker after Fed comments,Reuters,dJ8K4ydZ4-5myaMgmzzLHYle5B8dM
Indian Shares Seen Rising After Dovish Comments From Yellen,RTT News,dJ8K4ydZ4-5myaMgmzzLHYle5B8dM
"REFILE-FOREX-Yen grinds lower as global stocks rally, dollar holds steady",Reuters,dJ8K4ydZ4-5myaMgmzzLHYle5B8dM
"FOREX-Yen grinds lower as global stocks rally, dollar holds steady",Reuters,dJ8K4ydZ4-5myaMgmzzLHYle5B8dM
"FOREX-Dollar up vs yen on Japan stock picture, dips vs euro on Fed view",Reuters,dJ8K4ydZ4-5myaMgmzzLHYle5B8dM
Dollar up vs. yen on industrial-production data,MarketWatch,dJ8K4ydZ4-5myaMgmzzLHYle5B8dM
"TREASURIES-Yields rise as stocks gain, Yellen optimistic on economy",Reuters,dJ8K4ydZ4-5myaMgmzzLHYle5B8dM
Dollar Gains On Yen After Talk Of BoJ Easing,RTT News,dJ8K4ydZ4-5myaMgmzzLHYle5B8dM
South Korea Stocks Likely To Be Stuck In Neutral,RTT News,df54b-mYnO-45LMStNHtEcpWfYTOM
"Asian stocks head higher, rally fades in Japan",MarketWatch,df54b-mYnO-45LMStNHtEcpWfYTOM
"Nikkei extends gains, SoftBank jumps on Alibaba earnings",Reuters,df54b-mYnO-45LMStNHtEcpWfYTOM
Ford To Name Mark Fields CEO: Reports,RTT News,dmEU-iO68ZkwuvMqta5j9d20tUWeM
"UPDATE 4-Ford to name Fields as CEO soon, replacing Mulally -source",Reuters,dmEU-iO68ZkwuvMqta5j9d20tUWeM
Reports Say Ford To Name Mark Fields As Next CEO,RTT News,dmEU-iO68ZkwuvMqta5j9d20tUWeM
Ford COO Mark Fields to become CEO,MarketWatch,dmEU-iO68ZkwuvMqta5j9d20tUWeM
"UPDATE 3-Ackman, Valeant team up to bid for Allergan in unusual pairing",Reuters,dfWBqDxgv21TUlMFBrhOOHpO3cvPM
"Valeant, Bill Ackman Consider Buying Allergan; Shares Surge",RTT News,dfWBqDxgv21TUlMFBrhOOHpO3cvPM
UPDATE 2-Ackman working with Valeant to press for Allergan takeover,Reuters,dfWBqDxgv21TUlMFBrhOOHpO3cvPM
Valeant sees 'unrivaled' growth in possible Allergan merger,Reuters,dfWBqDxgv21TUlMFBrhOOHpO3cvPM
Ackman working with Valeant to press for Allergan takeover,Reuters,dfWBqDxgv21TUlMFBrhOOHpO3cvPM
"After-market Movers For April 21 (NFLX, AGN, VRX, RMBS)",RTT News,dfWBqDxgv21TUlMFBrhOOHpO3cvPM
"Ackman' Pershing Square, Valeant eye Allergan; reveal stakes - Quick Facts",RTT News,dfWBqDxgv21TUlMFBrhOOHpO3cvPM
Valeant Pharmaceuticals International (VRX) Is Rising On Allergan News,RTT News,dfWBqDxgv21TUlMFBrhOOHpO3cvPM
"Ackman, Valeant to pursue Allergan takeover",MarketWatch,dfWBqDxgv21TUlMFBrhOOHpO3cvPM
Lilly Announces Agreement to Acquire Novartis Animal Health,MarketWatch,d0BJOy4VPmT-CKMOzWgDCCxSYbyjM
UPDATE 1-Novartis transforms drug business via deals with GSK and Lilly,Reuters,d0BJOy4VPmT-CKMOzWgDCCxSYbyjM
UPDATE 1-Eli Lilly to buy Novartis' animal health unit for $5.4 bln,Reuters,d0BJOy4VPmT-CKMOzWgDCCxSYbyjM
Eli Lilly to buy Novartis' animal health business for $5.4 bln,Reuters,d0BJOy4VPmT-CKMOzWgDCCxSYbyjM
Novartis Acquires GSK Oncology Products; Divests Vaccines Business,RTT News,d0BJOy4VPmT-CKMOzWgDCCxSYbyjM
"Novartis announces portfolio transformation, focusing company on leading  ...",MarketWatch,d0BJOy4VPmT-CKMOzWgDCCxSYbyjM
Sarepta Therapeutics Inc. (SRPT) Soared To A 5-Month High On Eteplirsen News,RTT News,doSu4r1VQ7fGhpMF_8q4WIyUoINLM
UPDATE 2-Sarepta shares soar on new hope for fatal muscle disorder drug,Reuters,doSu4r1VQ7fGhpMF_8q4WIyUoINLM
Sarepta Therapeutics Inc. (SRPT) Has Jumped To A 5-Month High On Eteplirsen  ...,RTT News,doSu4r1VQ7fGhpMF_8q4WIyUoINLM
Sarepta to reapply for FDA approval of MD drug,MarketWatch,doSu4r1VQ7fGhpMF_8q4WIyUoINLM
Sarepta to start new trials on muscle disorder drug,Reuters,doSu4r1VQ7fGhpMF_8q4WIyUoINLM
Sarepta Therapeutics To Submit NDA For Eteplirsen By Year End 2014 - Quick  ...,RTT News,doSu4r1VQ7fGhpMF_8q4WIyUoINLM
"Gilead Sciences Q1 Profit More Than Triples, Results Beat View",RTT News,dqVbD-tvwdDfF6MKCWctt5l_WyXGM
"UPDATE 2-Gilead profit triples, hepatitis C drug sales beat by $1 bln",Reuters,dqVbD-tvwdDfF6MKCWctt5l_WyXGM
Gilead Sciences Q1 Profit Rises; Reiterates 2014 Guidance,RTT News,dqVbD-tvwdDfF6MKCWctt5l_WyXGM
Gilead Sciences Inc. (GILD) Is Rising After Q1 Profit Surges,RTT News,dqVbD-tvwdDfF6MKCWctt5l_WyXGM
Gilead earnings buoyed by Hepatitis-C drug,MarketWatch,dqVbD-tvwdDfF6MKCWctt5l_WyXGM
I have no qualms about taking Gilead's $84000 drug,MarketWatch,dqVbD-tvwdDfF6MKCWctt5l_WyXGM
"UPDATE 2-VMware revenue beats estimates, but shares dip on sales delays",Reuters,dpyaXsRFx5y_GSMYaMFlRDZFLxg0M
"VMware Q1 Profit Rises, Beats Street - Update",RTT News,dpyaXsRFx5y_GSMYaMFlRDZFLxg0M
VMware revenue rises 14 pct on higher cloud software demand,Reuters,dpyaXsRFx5y_GSMYaMFlRDZFLxg0M
"WMware profit up on services, license revenue",MarketWatch,dpyaXsRFx5y_GSMYaMFlRDZFLxg0M
"UPDATE 3-McDonald's profit falls, US diners not ""lovin' it""",Reuters,dIgs1CVCYZN8jxMmSqqAXeepUjhfM
McDonald's earnings slide on weak sales growth,MarketWatch,dIgs1CVCYZN8jxMmSqqAXeepUjhfM
"McDonald's Q1 Profit Declines, But Revenues Rise - Quick Facts",RTT News,dIgs1CVCYZN8jxMmSqqAXeepUjhfM
UPDATE 1-Data storage equipment maker EMC cuts profit forecast,Reuters,dnK0_JagknGeXSMfpMdb_lLfmHkVM
EMC's 1st-qtr revenue rises 2 pct,Reuters,dnK0_JagknGeXSMfpMdb_lLfmHkVM
EMC's first-quarter revenue rises two percent,Reuters,dnK0_JagknGeXSMfpMdb_lLfmHkVM
"EMC Q1 profit down, cuts 2014 profit View; hikes dividend – Quick Facts",RTT News,dnK0_JagknGeXSMfpMdb_lLfmHkVM
EMC profit down 32% despite rise in revenue,MarketWatch,dnK0_JagknGeXSMfpMdb_lLfmHkVM
UPDATE 2-Procter & Gamble quarterly profit rises on home care sales,Reuters,dWxMfkH6lnOKmRMpvpCsB-uPnnFHM
"Procter & Gamble Q3 Adj. Profit Tops View, But Sales Miss; Backs 2014 Outlook",RTT News,dWxMfkH6lnOKmRMpvpCsB-uPnnFHM
Procter & Gamble third-quarter profit rises,Reuters,dWxMfkH6lnOKmRMpvpCsB-uPnnFHM
"P&G Delivers Third Quarter Core EPS up 5% to $1.04, Organic Sales Increases  ...",MarketWatch,dWxMfkH6lnOKmRMpvpCsB-uPnnFHM
"P&G Q3 profit rises 2%, Organic sales up 3% - quick facts",RTT News,dWxMfkH6lnOKmRMpvpCsB-uPnnFHM
"Valeant CEO ""disappointed"" in Allergan poison pill - CNBC",Reuters,dOlCDTpbRrXmCNMAaajueJz4pmidM
Ackman: Didn't violate insider-trading rules over Allergan,MarketWatch,dOlCDTpbRrXmCNMAaajueJz4pmidM
Allergan Inc. (AGN) Surged To A New High After VRX's Takeover Offer,RTT News,dOlCDTpbRrXmCNMAaajueJz4pmidM
Allergan adopts poison pill in face of Valeant bid,MarketWatch,dOlCDTpbRrXmCNMAaajueJz4pmidM
"UPDATE 5-Valeant, Ackman offer to buy Botox maker Allergan for $47 bln",Reuters,dOlCDTpbRrXmCNMAaajueJz4pmidM
"CANADA STOCKS-CP outlook, Valeant deal inject cheer into TSX",Reuters,dOlCDTpbRrXmCNMAaajueJz4pmidM
Allergan Confirms Acquisition Proposal From Valeant Pharma - Quick Facts,RTT News,dOlCDTpbRrXmCNMAaajueJz4pmidM
Allergan (AGN) & Valeant Pharmaceuticals (VRX) Are Surging On Possible Deal,RTT News,dOlCDTpbRrXmCNMAaajueJz4pmidM
CANADA STOCKS-TSX rises early as investors cheer Valeant buy,Reuters,dOlCDTpbRrXmCNMAaajueJz4pmidM
"UPDATE 3-Delta Air profits rise, stronger outlook boosts shares",Reuters,du8wsAhL9twgyuMqlvvnoOadDGy7M
"Delta Air Lines Q1 Profit Tops View, Revenues Match",RTT News,du8wsAhL9twgyuMqlvvnoOadDGy7M
"Delta Air Q1 Profit Spikes, Non-GAAP EPS Tops View - Quick Facts",RTT News,du8wsAhL9twgyuMqlvvnoOadDGy7M
Delta profit jumps despite weather troubles,MarketWatch,du8wsAhL9twgyuMqlvvnoOadDGy7M
US STOCKS-Wall St snaps six-day run; Apple to split stock,Reuters,dh9aStwZD7qH9AM_EXJisok07Ms2M
US STOCKS-Wall St slips to snap six-day rally; biotechs weak,Reuters,dh9aStwZD7qH9AM_EXJisok07Ms2M
Stocks Give Back Ground Following Recent Upward Trend - US Commentary,RTT News,dh9aStwZD7qH9AM_EXJisok07Ms2M
"Major Averages Close In The Red, Nasdaq Underperforms",RTT News,dh9aStwZD7qH9AM_EXJisok07Ms2M
US stocks tumble; S&P 500 ends 6-day run,MarketWatch,dh9aStwZD7qH9AM_EXJisok07Ms2M
US STOCKS-Wall St slips after six-day S&P run; biotechs drop,Reuters,dh9aStwZD7qH9AM_EXJisok07Ms2M
Stocks Continue To See Modest Weakness In Mid-Day Trading - U.S. Commentary,RTT News,dh9aStwZD7qH9AM_EXJisok07Ms2M
US STOCKS-Futures imply lower open after recent rally,Reuters,dh9aStwZD7qH9AM_EXJisok07Ms2M
Stocks May Give Back Ground Following Recent Upward Trend - US Commentary,RTT News,dh9aStwZD7qH9AM_EXJisok07Ms2M
US stock futures pause after six-session win streak,MarketWatch,dh9aStwZD7qH9AM_EXJisok07Ms2M
US STOCKS-Futures flat after six straight days of gains,Reuters,dh9aStwZD7qH9AM_EXJisok07Ms2M
"Stock futures waver with home sales, tech results ahead",MarketWatch,dh9aStwZD7qH9AM_EXJisok07Ms2M
Stock futures look for direction from heavyweights,MarketWatch,dh9aStwZD7qH9AM_EXJisok07Ms2M
Stocks Showing A Lack Of Direction In Morning Trading - U.S. Commentary,RTT News,dh9aStwZD7qH9AM_EXJisok07Ms2M
