TITLE,PUBLISHER,STORY
"UK inflation falls to lowest in over four years in March, house prices up strongly",Reuters,dyugMC18rw8FaiMJ-QTGtr9oTxPvM
U.K. inflation falls to lowest since October 2009,MarketWatch,dyugMC18rw8FaiMJ-QTGtr9oTxPvM
UPDATE 2-Coca-Cola sales beat estimates as China volumes soar,Reuters,dtGvpP7nKa5iPhMgZRDrpLz4c-xhM
"Coca-Cola sales surprise on Dasani, Minute Maid",MarketWatch,dtGvpP7nKa5iPhMgZRDrpLz4c-xhM
"UPDATE 3-Intel's quarterly net beats Street, CEO talks up tablets",Reuters,dl4D2R6QzDXPIBMpfvIXUrQ9EXTsM
Intel profit slides; margin tops forecasts,MarketWatch,dl4D2R6QzDXPIBMpfvIXUrQ9EXTsM
Credit Suisse profit disappoints as revenues fall,MarketWatch,dn3swzobFAiAr0M2PB67OUrpaviHM
UPDATE 2-Credit Suisse Q1 profit falls as trading tumbles,Reuters,dn3swzobFAiAr0M2PB67OUrpaviHM
Credit Suisse says not found anything materially untoward in its forex trading,Reuters,dn3swzobFAiAr0M2PB67OUrpaviHM
Credit Suisse first-quarter profit falls as trading tumbles,Reuters,dn3swzobFAiAr0M2PB67OUrpaviHM
Danone sales fall 5.2% as FX movements weigh,MarketWatch,dn3swzobFAiAr0M2PB67OUrpaviHM
CSuisse says not found anything materially untoward in its forex trading,Reuters,dn3swzobFAiAr0M2PB67OUrpaviHM
Credit Suisse first-quarter profit falls,MarketWatch,dn3swzobFAiAr0M2PB67OUrpaviHM
"UPDATE 3-Alibaba's growth accelerates, US IPO filing expected next week",Reuters,dT_6B-49u7PCtGMmH5Z4F4aMi-tKM
Yahoo's growth anemic as turnaround chugs along,Reuters,dT_6B-49u7PCtGMmH5Z4F4aMi-tKM
UPDATE 5-Yahoo's growth anemic as turnaround chugs along,Reuters,dT_6B-49u7PCtGMmH5Z4F4aMi-tKM
UPDATE 4-Yahoo's growth anemic as turnaround chugs along,Reuters,dT_6B-49u7PCtGMmH5Z4F4aMi-tKM
Yahoo sees flat second quarter as revenue growth remains elusive,Reuters,dT_6B-49u7PCtGMmH5Z4F4aMi-tKM
Yahoo sees flat 2nd quarter as revenue growth remains elusive,Reuters,dT_6B-49u7PCtGMmH5Z4F4aMi-tKM
UPDATE 2-Alibaba's growth quickens in time for landmark US IPO,Reuters,dT_6B-49u7PCtGMmH5Z4F4aMi-tKM
RPT-China's Alibaba Q4 revenue climbs 66 percent,Reuters,dT_6B-49u7PCtGMmH5Z4F4aMi-tKM
Yahoo display-ad growth big boost to Q1,MarketWatch,dT_6B-49u7PCtGMmH5Z4F4aMi-tKM
Yahoo shares surge after results top estimates,MarketWatch,dT_6B-49u7PCtGMmH5Z4F4aMi-tKM
Yahoo Reports First Quarter 2014 Results,MarketWatch,dT_6B-49u7PCtGMmH5Z4F4aMi-tKM
Yahoo earnings on deck; focus on Alibaba,MarketWatch,dT_6B-49u7PCtGMmH5Z4F4aMi-tKM
UPDATE 2-Bankrupt Detroit reaches first deal with retirees group,Reuters,dLagOHFJrQ7Yy6MK6wo9Pjioa1alM
Detroit reaches bankruptcy deal with retiree group,MarketWatch,dLagOHFJrQ7Yy6MK6wo9Pjioa1alM
Deal over pensions close in Detroit bankruptcy -pension official,Reuters,dLagOHFJrQ7Yy6MK6wo9Pjioa1alM
UPDATE 2-China economic growth slows to 18-month low in Q1,Reuters,dwtwv01Cnj7UynMKklQGwBZvkXEzM
China's GDP growth slows to 7.4%,MarketWatch,dwtwv01Cnj7UynMKklQGwBZvkXEzM
China Q1 economic growth slows to 7.4 pct,Reuters,dwtwv01Cnj7UynMKklQGwBZvkXEzM
China's economic growth forecast at five-year low in first quarter,Reuters,dwtwv01Cnj7UynMKklQGwBZvkXEzM
UPDATE 3-Semiconductor tool maker ASML cuts first-half sales forecast,Reuters,dMdU6GK7UcYzUFMwDiZxgP6fPsmfM
ASML cuts guidance for first half of 2014,MarketWatch,dMdU6GK7UcYzUFMwDiZxgP6fPsmfM
"UPDATE 1-ASML sees slower Q2 sales, revises first-half outlook",Reuters,dMdU6GK7UcYzUFMwDiZxgP6fPsmfM
"UPDATE 2-Burberry revenue jumps, sees profits hit by strong pound",Reuters,dkIyqm55wChqu_MOWhsv6pPnOdj_M
Burberry expects currency movements to hurt profit,MarketWatch,dkIyqm55wChqu_MOWhsv6pPnOdj_M
Burberry second-half revenue jumps 19 percent,Reuters,dkIyqm55wChqu_MOWhsv6pPnOdj_M
UPDATE 2-Tesco to step up price cuts as CEO defies pressure to quit,Reuters,doIcbkSCfqn0xdMSS3TTcTu81OtXM
Tesco profit falls amid $1.2 billion write-down,MarketWatch,doIcbkSCfqn0xdMSS3TTcTu81OtXM
Tesco sees tough year ahead as profit falls,Reuters,doIcbkSCfqn0xdMSS3TTcTu81OtXM
UPDATE 4-China denies US warning of undervalued currency,Reuters,dWK-TpL6oA-R2xMT3ehD0xJgecjVM
UPDATE 2-US warns China its currency is still undervalued,Reuters,dWK-TpL6oA-R2xMT3ehD0xJgecjVM
China not a 'manipulator' as US notes yuan weakness,MarketWatch,dWK-TpL6oA-R2xMT3ehD0xJgecjVM
"British unemployment hits five-year low, pay growth matches inflation",Reuters,d_ApBIiYhmZMCGMVvLCDPZnw1ChSM
U.K. unemployment falls below BoE threshold,MarketWatch,d_ApBIiYhmZMCGMVvLCDPZnw1ChSM
Coca-Cola up on earnings; Wynn worst S&P 500 loser,MarketWatch,dYQ9VkYCibP_YQMxRz_l-tM17AG9M
UPDATE 3-Coca-Cola sales beat estimates as China volumes soar,Reuters,dYQ9VkYCibP_YQMxRz_l-tM17AG9M
Coke profit drops; growth in key emerging markets,MarketWatch,dYQ9VkYCibP_YQMxRz_l-tM17AG9M
"Coca-Cola, Intel, Yahoo are Tuesday's stocks to watch",MarketWatch,dYQ9VkYCibP_YQMxRz_l-tM17AG9M
What to look for in Coca-Cola's results,MarketWatch,dYQ9VkYCibP_YQMxRz_l-tM17AG9M
UPDATE 1-Capital One profit beats estimates due to lower provision,Reuters,dYCcZpNztsXgUlMg7DeBKoY1uohxM
Capital One profit rises 10 percent due to lower provision,Reuters,dYCcZpNztsXgUlMg7DeBKoY1uohxM
Capital One profit rises 10 pct due to lower provision,Reuters,dYCcZpNztsXgUlMg7DeBKoY1uohxM
Capital One profit boosted by lower loss provision,MarketWatch,dYCcZpNztsXgUlMg7DeBKoY1uohxM
UPDATE 1-New York prosecutor probes high-speed trading -source,Reuters,d4R99H_bzn5317MgwOcNIUW8-ppSM
NY attorney general subpoenas high-speed firms,MarketWatch,d4R99H_bzn5317MgwOcNIUW8-ppSM
UPDATE 1-NY Attorney General probing Herbalife - report,Reuters,d4R99H_bzn5317MgwOcNIUW8-ppSM
UPDATE 1-Bank of America's financial crisis costs become a recurring nightmare,Reuters,dlD1x2yqK4XwukMi51V0pa3U_4bhM
Bank of America loss isn't just a mortgage story,MarketWatch,dlD1x2yqK4XwukMi51V0pa3U_4bhM
UPDATE 4-BofA reports first quarterly loss since 2011 on lofty legal bill,Reuters,dlD1x2yqK4XwukMi51V0pa3U_4bhM
"Bank of America: the good, the bad and the ugly",MarketWatch,dlD1x2yqK4XwukMi51V0pa3U_4bhM
Moynihan's vision blocked by Lewis' shadow,MarketWatch,dlD1x2yqK4XwukMi51V0pa3U_4bhM
Bank of America: Here's what investors can expect,MarketWatch,dlD1x2yqK4XwukMi51V0pa3U_4bhM
"FGIC, BofA settle litigation over mortgage-backed securities",Reuters,dlD1x2yqK4XwukMi51V0pa3U_4bhM
B. of A. earnings hurt by $6 billion legal charge,MarketWatch,dlD1x2yqK4XwukMi51V0pa3U_4bhM
CORRECTED-UPDATE 5-Yahoo's growth anemic as turnaround chugs along,Reuters,dw8S5c0f3hcW4BMfCLSoYGeKP8HYM
UPDATE 1-Yahoo shares jump as Alibaba's revenue surges ahead of IPO,Reuters,dw8S5c0f3hcW4BMfCLSoYGeKP8HYM
"Yahoo rallies; 'Holy Alibaba,' says analyst",MarketWatch,dw8S5c0f3hcW4BMfCLSoYGeKP8HYM
US STOCKS SNAPSHOT-Wall St climbs after China data; Yahoo jumps,Reuters,dw8S5c0f3hcW4BMfCLSoYGeKP8HYM
"US STOCKS-Wall St to rise after Chinese data, Yahoo up on Alibaba",Reuters,dw8S5c0f3hcW4BMfCLSoYGeKP8HYM
"US STOCKS-Futures gain after Chinese data, Yahoo up on Alibaba",Reuters,dw8S5c0f3hcW4BMfCLSoYGeKP8HYM
Yahoo reports modest revenue growth in Q1,Reuters,dw8S5c0f3hcW4BMfCLSoYGeKP8HYM
"Weak US prices, not inflation, the threat now: Fed's Yellen",Reuters,d_3misxug-kW8rMcJxFZjryM6w8JM
US STOCKS SNAPSHOT-Wall St ends higher after Yellen's comments,Reuters,d_3misxug-kW8rMcJxFZjryM6w8JM
Dollar up vs. yen after industrial production,MarketWatch,d_3misxug-kW8rMcJxFZjryM6w8JM
"Yellen says making ""very meaningful"" progress in US jobs market",Reuters,d_3misxug-kW8rMcJxFZjryM6w8JM
Yellen says healthy economy within reach,MarketWatch,d_3misxug-kW8rMcJxFZjryM6w8JM
Text of Janet Yellen's speech,MarketWatch,d_3misxug-kW8rMcJxFZjryM6w8JM
Yellen: 'Plausible' economy restored in two years,MarketWatch,d_3misxug-kW8rMcJxFZjryM6w8JM
Stock futures hold gains after housing data,MarketWatch,d_3misxug-kW8rMcJxFZjryM6w8JM
UPDATE 2-Yellen says Fed mulling stricter rules for Wall Street,Reuters,d_3misxug-kW8rMcJxFZjryM6w8JM
"UPDATE 3-Google misses revenue target, ad prices slide",Reuters,dCOJVhgnFBZxRvM4Nsi1zFFX5asXM
Google's growth in mobile ads hurts results,MarketWatch,dCOJVhgnFBZxRvM4Nsi1zFFX5asXM
UPDATE 2-Google Q1 revenue misses Wall Street targets,Reuters,dCOJVhgnFBZxRvM4Nsi1zFFX5asXM
Google Q1 Internet revenue grows 19 percent,Reuters,dCOJVhgnFBZxRvM4Nsi1zFFX5asXM
Google shares slide after disappointing results,MarketWatch,dCOJVhgnFBZxRvM4Nsi1zFFX5asXM
US STOCKS-Wall St gains on Yellen comments and Yahoo; BofA falls,Reuters,dq6FiYbiv9LyFUM5oONqwVQijLkyM
U.S. stocks rally; S&P 500 positive for the year,MarketWatch,dq6FiYbiv9LyFUM5oONqwVQijLkyM
"US STOCKS-Wall St up on Chinese and US data, Yellen comments",Reuters,dq6FiYbiv9LyFUM5oONqwVQijLkyM
"US STOCKS-Wall St gains after Chinese data, Yahoo up on Alibaba",Reuters,dq6FiYbiv9LyFUM5oONqwVQijLkyM
"UPDATE 1-Google still a top pick for Wall St, despite mobile ad challenges",Reuters,d1CA2zsSJnQ-76MDbeRGYi-m_WPZM
Google shares fall on earnings miss,MarketWatch,d1CA2zsSJnQ-76MDbeRGYi-m_WPZM
Google's growth in mobile ads hurts results,MarketWatch,d1CA2zsSJnQ-76MDbeRGYi-m_WPZM
Google: What investors can expect,MarketWatch,d1CA2zsSJnQ-76MDbeRGYi-m_WPZM
UPDATE 1-Ex-BP employee settles SEC insider-trading oil spill case,Reuters,dtSWPt-khwi4RHMPukF7sGZc6OJvM
Ex-BP employee charged with insider trading during spill,MarketWatch,dtSWPt-khwi4RHMPukF7sGZc6OJvM
IBM losses can't hold back tech gains,MarketWatch,dVi8YU8BTvscwaMxEr3HnjKb2kkdM
"Updates, advisories and surprises",MarketWatch,dVi8YU8BTvscwaMxEr3HnjKb2kkdM
UPDATE 5-IBM's quarterly revenue sinks to 5-year low as hardware sales fall,Reuters,dVi8YU8BTvscwaMxEr3HnjKb2kkdM
UPDATE 4-IBM's quarterly revenue sinks to 5-year low as hardware sales fall,Reuters,dVi8YU8BTvscwaMxEr3HnjKb2kkdM
"Bank of America, Google, IBM are stocks to watch",MarketWatch,dVi8YU8BTvscwaMxEr3HnjKb2kkdM
UPDATE 1-Fees fuel 13 percent profit rise at Morgan Stanley wealth unit,Reuters,d8yYZMW1FZ9vgCM4auekiP0m2XHKM
"UPDATE 2-Amid frigid winter, Goldman, Morgan Stanley see commodity gains",Reuters,d8yYZMW1FZ9vgCM4auekiP0m2XHKM
"WRAPUP 1-For Goldman Sachs and Morgan Stanley, boring is beautiful",Reuters,d8yYZMW1FZ9vgCM4auekiP0m2XHKM
"Morgan Stanley is looking good, but Goldman is better",MarketWatch,d8yYZMW1FZ9vgCM4auekiP0m2XHKM
Morgan Stanley Steps away from return target timeframe,Reuters,d8yYZMW1FZ9vgCM4auekiP0m2XHKM
"UPDATE 2-Morgan Stanley profit soars on wealth management, trading",Reuters,d8yYZMW1FZ9vgCM4auekiP0m2XHKM
UPDATE 1-Morgan Stanley Steps away from return target timeframe,Reuters,d8yYZMW1FZ9vgCM4auekiP0m2XHKM
"Goldman, Morgan report strong commodity results as rivals exit",Reuters,d8yYZMW1FZ9vgCM4auekiP0m2XHKM
"Goldman, Morgan Stanley rise; Google falls",MarketWatch,d8yYZMW1FZ9vgCM4auekiP0m2XHKM
Morgan Stanley reduces risky fixed-income assets by 5 pct,Reuters,d8yYZMW1FZ9vgCM4auekiP0m2XHKM
Morgan Stanley first-quarter earnings up 49 pct,Reuters,d8yYZMW1FZ9vgCM4auekiP0m2XHKM
"Morgan Stanley earnings top estimates, lift shares",MarketWatch,d8yYZMW1FZ9vgCM4auekiP0m2XHKM
"UPDATE 2-Sina Weibo soars in debut, overcoming censorship concerns",Reuters,d2fs4nOAL3ZbceMjUe4XpF_xYdhYM
"Sina Weibo soars in debut, overcoming censorship concerns",Reuters,d2fs4nOAL3ZbceMjUe4XpF_xYdhYM
UPDATE 2-Weibo cuts IPO size amid selloff in technology stocks,Reuters,d2fs4nOAL3ZbceMjUe4XpF_xYdhYM
Weibo prices IPO at $17/ADS - underwriter,Reuters,d2fs4nOAL3ZbceMjUe4XpF_xYdhYM
"Weibo prices IPO at bottom of range, sells fewer shares: WSJ",MarketWatch,d2fs4nOAL3ZbceMjUe4XpF_xYdhYM
Weibo IPO hit with warning of 'fast money',MarketWatch,d2fs4nOAL3ZbceMjUe4XpF_xYdhYM
"UPDATE 4-GE industrial profit boost underscores strategy, shares up",Reuters,dGX1NRZH5BEvBCMlAIZt0aI4LcrCM
"GE posts declines in profit, revenue",MarketWatch,dGX1NRZH5BEvBCMlAIZt0aI4LcrCM
Wal-Mart takes on money transfer companies with new service,Reuters,djTJEXdELNBQs8MEfG5eLPI4Ez7jM
Walmart and Euronet to Announce New Service,MarketWatch,djTJEXdELNBQs8MEfG5eLPI4Ez7jM
"Chipotle raising prices as steak, avocados, cheese costs rise",Reuters,dkhq69c37vzBapM4ZFno2GIZICDuM
"UPDATE 2-Chipotle raising prices as steak, avocados, cheese costs rise",Reuters,dkhq69c37vzBapM4ZFno2GIZICDuM
"Chipotle profit rises on stronger sales, traffic",MarketWatch,dkhq69c37vzBapM4ZFno2GIZICDuM
Chipotle raises sales outlook as traffic grows,MarketWatch,dkhq69c37vzBapM4ZFno2GIZICDuM
Top Fed officials consider enforcement issue at closed meeting,Reuters,dJ8K4ydZ4-5myaMgmzzLHYle5B8dM
"FOREX-Dollar slips on Yellen's dovish stance, pound hits 4-1/2-year high",Reuters,dJ8K4ydZ4-5myaMgmzzLHYle5B8dM
Dollar falls against euro on monetary-policy outlook,MarketWatch,dJ8K4ydZ4-5myaMgmzzLHYle5B8dM
"FOREX-Dollar struggles on Yellen's dovish stance, pound at 4-1/2-year high",Reuters,dJ8K4ydZ4-5myaMgmzzLHYle5B8dM
EM ASIA FX-Yellen helps Asia currencies crawl higher in subdued trading,Reuters,dJ8K4ydZ4-5myaMgmzzLHYle5B8dM
"FOREX-Dollar hurt by Yellen's low rate stance, pound at 4-1/2 yr high",Reuters,dJ8K4ydZ4-5myaMgmzzLHYle5B8dM
"FOREX-Yen reclaims lost ground against dollar, euro",Reuters,dJ8K4ydZ4-5myaMgmzzLHYle5B8dM
EM ASIA FX-Yellen helps Asia currencies crawl higher; trading subdued,Reuters,dJ8K4ydZ4-5myaMgmzzLHYle5B8dM
MARKET EYE-USD/INR opens weaker after Fed comments,Reuters,dJ8K4ydZ4-5myaMgmzzLHYle5B8dM
"REFILE-FOREX-Yen grinds lower as global stocks rally, dollar holds steady",Reuters,dJ8K4ydZ4-5myaMgmzzLHYle5B8dM
"FOREX-Yen grinds lower as global stocks rally, dollar holds steady",Reuters,dJ8K4ydZ4-5myaMgmzzLHYle5B8dM
"FOREX-Dollar up vs yen on Japan stock picture, dips vs euro on Fed view",Reuters,dJ8K4ydZ4-5myaMgmzzLHYle5B8dM
Dollar up vs. yen on industrial-production data,MarketWatch,dJ8K4ydZ4-5myaMgmzzLHYle5B8dM
"TREASURIES-Yields rise as stocks gain, Yellen optimistic on economy",Reuters,dJ8K4ydZ4-5myaMgmzzLHYle5B8dM
"US STOCKS SNAPSHOT-S&P 500, Nasdaq rise after strong results",Reuters,d3CdcOqST3Ov45MeE9h-mLKQD47wM
4 reasons the first quarter was better than it appeared,MarketWatch,d3CdcOqST3Ov45MeE9h-mLKQD47wM
"Asian stocks head higher, rally fades in Japan",MarketWatch,df54b-mYnO-45LMStNHtEcpWfYTOM
"Nikkei extends gains, SoftBank jumps on Alibaba earnings",Reuters,df54b-mYnO-45LMStNHtEcpWfYTOM
UPDATE 2-Ex-Anglo Irish chairman found not guilty on lending charges,Reuters,d1dcpD40rs5PC4Mbnjf3iY-KDK_KM
Ex-Anglo Irish Bank chairman found not guilty,MarketWatch,d1dcpD40rs5PC4Mbnjf3iY-KDK_KM
Former Anglo Irish chairman found not guilty on lending charges,Reuters,d1dcpD40rs5PC4Mbnjf3iY-KDK_KM
UPDATE 1-VW to push electric cars in China as market opens,Reuters,dxhel4vwCHb2CyMd9adeq7DWOwcAM
Volkswagen mulls expansion of China plant,MarketWatch,dxhel4vwCHb2CyMd9adeq7DWOwcAM
Fees fuel 13 percent profit rise at Morgan Stanley wealth unit,Reuters,doej3hPF6gmIl9MkyWfMgAAW2tX_M
UPDATE 1-Fees fuel 13 percent profit rise at Morgan Stanley wealth unit,Reuters,doej3hPF6gmIl9MkyWfMgAAW2tX_M
"WRAPUP 1-For Goldman Sachs and Morgan Stanley, boring is beautiful",Reuters,doej3hPF6gmIl9MkyWfMgAAW2tX_M
US stocks lower amid mixed earnings,MarketWatch,doej3hPF6gmIl9MkyWfMgAAW2tX_M
UPDATE 1-China home price inflation cools to 8-month low in March,Reuters,dABfumiHm7Tki0MBZdOn1vZENkAiM
China new-home prices slow gains in March,MarketWatch,dABfumiHm7Tki0MBZdOn1vZENkAiM
China new home prices rise slows to 7.7 pct y/y in March,Reuters,dABfumiHm7Tki0MBZdOn1vZENkAiM
Potential Sprint/T-Mobile deal may prompt US auction rethink,Reuters,dJVRDFtKbZ23TNM-Je9FSTnJXNElM
UPDATE 1-Potential Sprint/T-Mobile deal may prompt US auction rethink,Reuters,dJVRDFtKbZ23TNM-Je9FSTnJXNElM
Sprint/T-Mobile merger may prompt US FCC to rewrite auction rules,Reuters,dJVRDFtKbZ23TNM-Je9FSTnJXNElM
"UPDATE 1-US regulator reasserts goal to restrict AT&T, Verizon in auction",Reuters,dJVRDFtKbZ23TNM-Je9FSTnJXNElM
UPDATE 2-AT&T threatens to sit out US spectrum auction over rules,Reuters,dJVRDFtKbZ23TNM-Je9FSTnJXNElM
FCC to set aside spectrum for smaller carriers,MarketWatch,dJVRDFtKbZ23TNM-Je9FSTnJXNElM
UPDATE 2-Snack sales help PepsiCo beat profit estimates; soda steadies,Reuters,dCVLzzm4CssAm3Mq5Eyb2V1IcndwM
Pepsi earnings buoyed by rising snack volumes,MarketWatch,dCVLzzm4CssAm3Mq5Eyb2V1IcndwM
PRECIOUS-Gold recovers from 2-1/2 week low; fund outflows cloud sentiment,Reuters,dLoEmKRe3WVVGyMrqO5d3scymWmLM
PRECIOUS-Gold extends losses to 4th session; fund outflows continue,Reuters,dLoEmKRe3WVVGyMrqO5d3scymWmLM
Gold adds to slide as economy improves,MarketWatch,dLoEmKRe3WVVGyMrqO5d3scymWmLM
"UPDATE 4-Ford to name Fields as CEO soon, replacing Mulally -source",Reuters,dmEU-iO68ZkwuvMqta5j9d20tUWeM
Ford COO Mark Fields to become CEO,MarketWatch,dmEU-iO68ZkwuvMqta5j9d20tUWeM
"UPDATE 3-Ackman, Valeant team up to bid for Allergan in unusual pairing",Reuters,dfWBqDxgv21TUlMFBrhOOHpO3cvPM
UPDATE 2-Ackman working with Valeant to press for Allergan takeover,Reuters,dfWBqDxgv21TUlMFBrhOOHpO3cvPM
Valeant sees 'unrivaled' growth in possible Allergan merger,Reuters,dfWBqDxgv21TUlMFBrhOOHpO3cvPM
Ackman working with Valeant to press for Allergan takeover,Reuters,dfWBqDxgv21TUlMFBrhOOHpO3cvPM
"Ackman, Valeant to pursue Allergan takeover",MarketWatch,dfWBqDxgv21TUlMFBrhOOHpO3cvPM
Lilly Announces Agreement to Acquire Novartis Animal Health,MarketWatch,d0BJOy4VPmT-CKMOzWgDCCxSYbyjM
UPDATE 1-Novartis transforms drug business via deals with GSK and Lilly,Reuters,d0BJOy4VPmT-CKMOzWgDCCxSYbyjM
UPDATE 1-Eli Lilly to buy Novartis' animal health unit for $5.4 bln,Reuters,d0BJOy4VPmT-CKMOzWgDCCxSYbyjM
Eli Lilly to buy Novartis' animal health business for $5.4 bln,Reuters,d0BJOy4VPmT-CKMOzWgDCCxSYbyjM
"Novartis announces portfolio transformation, focusing company on leading  ...",MarketWatch,d0BJOy4VPmT-CKMOzWgDCCxSYbyjM
UPDATE 2-Sarepta shares soar on new hope for fatal muscle disorder drug,Reuters,doSu4r1VQ7fGhpMF_8q4WIyUoINLM
Sarepta to reapply for FDA approval of MD drug,MarketWatch,doSu4r1VQ7fGhpMF_8q4WIyUoINLM
Sarepta to start new trials on muscle disorder drug,Reuters,doSu4r1VQ7fGhpMF_8q4WIyUoINLM
"UPDATE 2-Gilead profit triples, hepatitis C drug sales beat by $1 bln",Reuters,dqVbD-tvwdDfF6MKCWctt5l_WyXGM
Gilead earnings buoyed by Hepatitis-C drug,MarketWatch,dqVbD-tvwdDfF6MKCWctt5l_WyXGM
I have no qualms about taking Gilead's $84000 drug,MarketWatch,dqVbD-tvwdDfF6MKCWctt5l_WyXGM
"UPDATE 2-VMware revenue beats estimates, but shares dip on sales delays",Reuters,dpyaXsRFx5y_GSMYaMFlRDZFLxg0M
VMware revenue rises 14 pct on higher cloud software demand,Reuters,dpyaXsRFx5y_GSMYaMFlRDZFLxg0M
"WMware profit up on services, license revenue",MarketWatch,dpyaXsRFx5y_GSMYaMFlRDZFLxg0M
"UPDATE 3-McDonald's profit falls, US diners not ""lovin' it""",Reuters,dIgs1CVCYZN8jxMmSqqAXeepUjhfM
McDonald's earnings slide on weak sales growth,MarketWatch,dIgs1CVCYZN8jxMmSqqAXeepUjhfM
UPDATE 3-AT&T ups revenue growth forecast on new pricing model,Reuters,d1JGbEvEjneEjwMs4WQku56IcDsLM
AT&T's revenue buoyed by wireless growth,MarketWatch,d1JGbEvEjneEjwMs4WQku56IcDsLM
"US STOCKS-Earnings, healthcare give Wall St sixth straight gain",Reuters,dQUVqJMYHTU2gqM_yn78HOsqNDfJM
US STOCKS SNAPSHOT-Wall St ends higher; healthcare sector helps,Reuters,dQUVqJMYHTU2gqM_yn78HOsqNDfJM
"US STOCKS-Wall St up for sixth straight session on earnings, healthcare",Reuters,dQUVqJMYHTU2gqM_yn78HOsqNDfJM
US stocks gain; S&P 500 extends streak to six,MarketWatch,dQUVqJMYHTU2gqM_yn78HOsqNDfJM
US STOCKS-Wall St gains on earnings; S&P up for 6th straight day,Reuters,dQUVqJMYHTU2gqM_yn78HOsqNDfJM
Comcast nears deal with Charter on $18-$20 bln in divestitures -source,Reuters,dH4GX2dS0UooO5MBI3UkgYOyB0ejM
"Comcast adds video subscribers, beats Street",Reuters,dH4GX2dS0UooO5MBI3UkgYOyB0ejM
"UPDATE 3-Comcast adds video subscribers, beats Street",Reuters,dH4GX2dS0UooO5MBI3UkgYOyB0ejM
Comcast close to subscriber deal with Charter,MarketWatch,dH4GX2dS0UooO5MBI3UkgYOyB0ejM
Comcast earnings up 30% as it adds video subscribers,MarketWatch,dH4GX2dS0UooO5MBI3UkgYOyB0ejM
UPDATE 1-Data storage equipment maker EMC cuts profit forecast,Reuters,dnK0_JagknGeXSMfpMdb_lLfmHkVM
EMC's 1st-qtr revenue rises 2 pct,Reuters,dnK0_JagknGeXSMfpMdb_lLfmHkVM
EMC's first-quarter revenue rises two percent,Reuters,dnK0_JagknGeXSMfpMdb_lLfmHkVM
EMC profit down 32% despite rise in revenue,MarketWatch,dnK0_JagknGeXSMfpMdb_lLfmHkVM
"Pure Storage Raises $225M, Valued at Over $3B by Leading Public Market  ...",MarketWatch,dEklvNZPC3_YxyM9yGDVd3aPzmWFM
"Pure Storage raises $225 mln, CEO says IPO not imminent -Re/code",Reuters,dEklvNZPC3_YxyM9yGDVd3aPzmWFM
UPDATE 2-Procter & Gamble quarterly profit rises on home care sales,Reuters,dWxMfkH6lnOKmRMpvpCsB-uPnnFHM
Procter & Gamble third-quarter profit rises,Reuters,dWxMfkH6lnOKmRMpvpCsB-uPnnFHM
"P&G Delivers Third Quarter Core EPS up 5% to $1.04, Organic Sales Increases  ...",MarketWatch,dWxMfkH6lnOKmRMpvpCsB-uPnnFHM
"UPDATE 2-Boeing posts higher adjusted profit, raises 2014 forecast",Reuters,d2aJePDim3-pgUMy9UuD2mMkzof7M
Boeing's quarterly revenue rises 8 pct,Reuters,d2aJePDim3-pgUMy9UuD2mMkzof7M
Boeing profit slides on pension costs,MarketWatch,d2aJePDim3-pgUMy9UuD2mMkzof7M
"Valeant CEO ""disappointed"" in Allergan poison pill - CNBC",Reuters,dOlCDTpbRrXmCNMAaajueJz4pmidM
Ackman: Didn't violate insider-trading rules over Allergan,MarketWatch,dOlCDTpbRrXmCNMAaajueJz4pmidM
Allergan adopts poison pill in face of Valeant bid,MarketWatch,dOlCDTpbRrXmCNMAaajueJz4pmidM
"UPDATE 5-Valeant, Ackman offer to buy Botox maker Allergan for $47 bln",Reuters,dOlCDTpbRrXmCNMAaajueJz4pmidM
"CANADA STOCKS-CP outlook, Valeant deal inject cheer into TSX",Reuters,dOlCDTpbRrXmCNMAaajueJz4pmidM
CANADA STOCKS-TSX rises early as investors cheer Valeant buy,Reuters,dOlCDTpbRrXmCNMAaajueJz4pmidM
"UPDATE 3-Delta Air profits rise, stronger outlook boosts shares",Reuters,du8wsAhL9twgyuMqlvvnoOadDGy7M
Delta profit jumps despite weather troubles,MarketWatch,du8wsAhL9twgyuMqlvvnoOadDGy7M
UPDATE 2-Amazon grabs rights to stream older HBO shows,Reuters,dK9PIci-HWZyVOMO2t01Mx-4IpjyM
UPDATE 1-HBO strikes deal with Amazon to stream shows,Reuters,dK9PIci-HWZyVOMO2t01Mx-4IpjyM
"Apple, Facebook, Amazon off as techs retreat",MarketWatch,dK9PIci-HWZyVOMO2t01Mx-4IpjyM
US STOCKS-Wall St snaps six-day run; Apple to split stock,Reuters,dh9aStwZD7qH9AM_EXJisok07Ms2M
US STOCKS-Wall St slips to snap six-day rally; biotechs weak,Reuters,dh9aStwZD7qH9AM_EXJisok07Ms2M
US stocks tumble; S&P 500 ends 6-day run,MarketWatch,dh9aStwZD7qH9AM_EXJisok07Ms2M
